"日期","未删除评论","已删除评论"
"2020-06-21","347","191"
"2020-06-22","252","116"
"2020-06-23","229","98"
"2020-06-24","202","132"
"2020-06-25","341","119"
"2020-06-26","264","82"
"2020-06-27","211","89"
"2020-06-28","127","66"
"2020-06-29","131","70"
"2020-06-30","152","74"
"2020-07-01","129","48"
"2020-07-02","104","50"
"2020-07-03","126","62"
"2020-07-04","147","49"
"2020-07-05","127","48"
"2020-07-06","115","40"
"2020-07-07","116","30"
"2020-07-08","94","41"
"2020-07-09","109","49"
"2020-07-10","152","42"
"2020-07-11","137","53"
"2020-07-12","141","45"
"2020-07-13","120","43"
"2020-07-14","155","39"
"2020-07-15","141","35"
"2020-07-16","140","52"
"2020-07-17","124","46"
"2020-07-18","124","52"
"2020-07-19","139","42"
"2020-07-20","116","54"
"2020-07-21","255","60"
"2020-07-22","316","73"
"2020-07-23","236","65"
"2020-07-24","339","74"
"2020-07-25","806","126"
"2020-07-26","226","82"
"2020-07-27","167","83"
"2020-07-28","207","53"
"2020-07-29","171","62"
"2020-07-30","186","49"
"2020-07-31","156","73"
"2020-08-01","145","70"
"2020-08-02","155","55"
"2020-08-03","124","61"
"2020-08-04","160","50"
"2020-08-05","131","32"
"2020-08-06","149","46"
"2020-08-07","171","56"
"2020-08-08","171","45"
"2020-08-09","137","42"
"2020-08-10","156","49"
"2020-08-11","157","35"
"2020-08-12","159","52"
"2020-08-13","133","49"
"2020-08-14","126","32"
"2020-08-15","134","49"
"2020-08-16","135","34"
"2020-08-17","117","24"
"2020-08-18","146","32"
"2020-08-19","166","44"
"2020-08-20","117","28"
"2020-08-21","126","18"
"2020-08-22","119","29"
"2020-08-23","106","22"
"2020-08-24","148","36"
"2020-08-25","135","40"
"2020-08-26","97","34"
"2020-08-27","125","16"
"2020-08-28","97","29"
"2020-08-29","98","23"
"2020-08-30","92","14"
"2020-08-31","69","21"
"2020-09-01","43","7"
"2020-09-02","35","9"
"2020-09-03","40","14"
"2020-09-04","42","14"
"2020-09-05","76","23"
"2020-09-06","83","20"
"2020-09-07","35","9"
"2020-09-08","48","11"
"2020-09-09","39","11"
"2020-09-10","37","12"
"2020-09-11","35","18"
"2020-09-12","103","29"
"2020-09-13","95","27"
"2020-09-14","40","9"
"2020-09-15","38","9"
"2020-09-16","909","122"
"2020-09-17","326","49"
"2020-09-18","237","45"
"2020-09-19","295","61"
"2020-09-20","165","36"
"2020-09-21","152","27"
"2020-09-22","99","16"
"2020-09-23","98","18"
"2020-09-24","78","18"
"2020-09-25","87","10"
"2020-09-26","117","16"
"2020-09-27","62","8"
"2020-09-28","42","12"
"2020-09-29","42","17"
"2020-09-30","87","24"
"2020-10-01","112","22"
"2020-10-02","122","31"
"2020-10-03","106","25"
"2020-10-04","102","16"
"2020-10-05","86","15"
"2020-10-06","71","26"
"2020-10-07","59","18"
"2020-10-08","54","22"
"2020-10-09","39","10"
"2020-10-10","51","6"
"2020-10-11","76","15"
"2020-10-12","28","3"
"2020-10-13","43","19"
"2020-10-14","28","13"
"2020-10-15","37","6"
"2020-10-16","51","17"
"2020-10-17","84","17"
"2020-10-18","74","27"
"2020-10-19","52","10"
"2020-10-20","44","9"
"2020-10-21","43","13"
"2020-10-22","42","9"
"2020-10-23","55","12"
"2020-10-24","64","17"
"2020-10-25","82","24"
"2020-10-26","52","3"
"2020-10-27","61","11"
"2020-10-28","49","15"
"2020-10-29","48","13"
"2020-10-30","66","13"
"2020-10-31","99","21"
"2020-11-01","75","18"
"2020-11-02","46","5"
"2020-11-03","45","6"
"2020-11-04","39","12"
"2020-11-05","40","10"
"2020-11-06","43","12"
"2020-11-07","92","16"
"2020-11-08","61","34"
"2020-11-09","27","11"
"2020-11-10","37","7"
"2020-11-11","34","7"
"2020-11-12","34","7"
"2020-11-13","40","14"
"2020-11-14","50","18"
"2020-11-15","92","22"
"2020-11-16","35","17"
"2020-11-17","42","13"
"2020-11-18","961","162"
"2020-11-19","331","48"
"2020-11-20","204","34"
"2020-11-21","232","40"
"2020-11-22","198","34"
"2020-11-23","113","19"
"2020-11-24","68","17"
"2020-11-25","62","12"
"2020-11-26","58","12"
"2020-11-27","77","17"
"2020-11-28","89","29"
"2020-11-29","80","18"
"2020-11-30","39","12"
"2020-12-01","438","64"
"2020-12-02","864","105"
"2020-12-03","485","73"
"2020-12-04","604","73"
"2020-12-05","799","123"
"2020-12-06","687","99"
"2020-12-07","227","35"
"2020-12-08","249","41"
"2020-12-09","185","41"
"2020-12-10","171","20"
"2020-12-11","253","36"
"2020-12-12","462","69"
"2020-12-13","394","66"
"2020-12-14","137","19"
"2020-12-15","101","12"
"2020-12-16","120","12"
"2020-12-17","106","18"
"2020-12-18","161","24"
"2020-12-19","296","34"
"2020-12-20","240","40"
"2020-12-21","104","13"
"2020-12-22","77","17"
"2020-12-23","85","18"
"2020-12-24","87","15"
"2020-12-25","131","14"
"2020-12-26","178","50"
"2020-12-27","194","33"
"2020-12-28","88","22"
"2020-12-29","89","13"
"2020-12-30","72","17"
"2020-12-31","134","25"
"2021-01-01","232","44"
"2021-01-02","236","29"
"2021-01-03","175","17"
"2021-01-04","75","8"
"2021-01-05","93","17"
"2021-01-06","78","7"
"2021-01-07","82","12"
"2021-01-08","111","19"
"2021-01-09","195","35"
"2021-01-10","182","33"
"2021-01-11","103","15"
"2021-01-12","88","18"
"2021-01-13","126","21"
"2021-01-14","151","28"
"2021-01-15","165","21"
"2021-01-16","208","47"
"2021-01-17","180","43"
"2021-01-18","139","30"
"2021-01-19","128","30"
"2021-01-20","133","52"
"2021-01-21","154","38"
"2021-01-22","164","49"
"2021-01-23","199","44"
"2021-01-24","188","63"
"2021-01-25","87","51"
"2021-01-26","1165","332"
"2021-01-27","447","127"
"2021-01-28","217","64"
"2021-01-29","184","59"
"2021-01-30","152","41"
"2021-01-31","146","42"
"2021-02-01","187","72"
"2021-02-02","171","71"
"2021-02-03","141","62"
"2021-02-04","155","54"
"2021-02-05","132","48"
"2021-02-06","121","37"
"2021-02-07","138","51"
"2021-02-08","142","45"
"2021-02-09","132","44"
"2021-02-10","105","45"
"2021-02-11","114","40"
"2021-02-12","140","31"
"2021-02-13","118","46"
"2021-02-14","113","35"
"2021-02-15","130","30"
"2021-02-16","157","43"
"2021-02-17","134","27"
"2021-02-18","143","35"
"2021-02-19","114","33"
"2021-02-20","101","51"
"2021-02-21","106","35"
"2021-02-22","93","25"
"2021-02-23","98","34"
"2021-02-24","90","24"
"2021-02-25","94","22"
"2021-02-26","90","25"
"2021-02-27","110","34"
"2021-02-28","86","34"
"2021-03-01","58","8"
"2021-03-02","34","10"
"2021-03-03","52","9"
"2021-03-04","46","22"
"2021-03-05","58","20"
"2021-03-06","97","33"
"2021-03-07","85","28"
"2021-03-08","41","8"
"2021-03-09","41","11"
"2021-03-10","42","10"
"2021-03-11","53","7"
"2021-03-12","50","12"
"2021-03-13","73","14"
"2021-03-14","65","19"
"2021-03-15","30","13"
"2021-03-16","28","8"
"2021-03-17","37","10"
"2021-03-18","20","9"
"2021-03-19","39","8"
"2021-03-20","56","12"
"2021-03-21","40","9"
"2021-03-22","23","7"
"2021-03-23","25","13"
"2021-03-24","14","5"
"2021-03-25","20","7"
"2021-03-26","22","6"
"2021-03-27","54","12"
"2021-03-28","51","19"
"2021-03-29","23","5"
"2021-03-30","17","3"
"2021-03-31","26","5"
"2021-04-01","17","3"
"2021-04-02","38","12"
"2021-04-03","44","22"
"2021-04-04","43","15"
"2021-04-05","44","12"
"2021-04-06","25","4"
"2021-04-07","26","7"
"2021-04-08","22","3"
"2021-04-09","29","5"
"2021-04-10","40","13"
"2021-04-11","49","12"
"2021-04-12","16","4"
"2021-04-13","22","5"
"2021-04-14","901","116"
"2021-04-15","262","46"
"2021-04-16","220","39"
"2021-04-17","212","49"
"2021-04-18","144","22"
"2021-04-19","82","15"
"2021-04-20","62","9"
"2021-04-21","54","8"
"2021-04-22","64","12"
"2021-04-23","64","10"
"2021-04-24","94","27"
"2021-04-25","56","10"
"2021-04-26","37","9"
"2021-04-27","36","15"
"2021-04-28","36","19"
"2021-04-29","29","7"
"2021-04-30","62","10"
"2021-05-01","96","10"
"2021-05-02","79","19"
"2021-05-03","80","15"
"2021-05-04","81","9"
"2021-05-05","56","8"
"2021-05-06","34","3"
"2021-05-07","29","6"
"2021-05-08","40","11"
"2021-05-09","67","13"
"2021-05-10","31","2"
"2021-05-11","24","7"
"2021-05-12","17","6"
"2021-05-13","25","5"
"2021-05-14","26","16"
"2021-05-15","66","17"
"2021-05-16","60","18"
"2021-05-17","38","6"
"2021-05-18","28","7"
"2021-05-19","20","10"
"2021-05-20","20","2"
"2021-05-21","37","4"
"2021-05-22","51","16"
"2021-05-23","67","15"
"2021-05-24","36","4"
"2021-05-25","24","7"
"2021-05-26","18","5"
"2021-05-27","24","4"
"2021-05-28","37","12"
"2021-05-29","55","18"
"2021-05-30","54","7"
"2021-05-31","24","8"
"2021-06-01","35","12"
"2021-06-02","34","5"
"2021-06-03","20","5"
"2021-06-04","39","6"
"2021-06-05","44","20"
"2021-06-06","43","10"
"2021-06-07","31","7"
"2021-06-08","17","4"
"2021-06-09","32","8"
"2021-06-10","26","6"
"2021-06-11","28","6"
"2021-06-12","43","15"
"2021-06-13","53","16"
"2021-06-14","47","14"
"2021-06-15","45","19"
"2021-06-16","39","14"
"2021-06-17","19","25"
"2021-06-18","21","13"
"2021-06-19","37","15"
"2021-06-20","42","14"
"2021-06-21","28","5"
"2021-06-22","36","7"
"2021-06-23","925","129"
"2021-06-24","314","48"
"2021-06-25","174","38"
"2021-06-26","165","22"
"2021-06-27","105","24"
"2021-06-28","96","17"
"2021-06-29","93","20"
"2021-06-30","69","17"
"2021-07-01","65","11"
"2021-07-02","76","11"
"2021-07-03","83","16"
"2021-07-04","84","15"
"2021-07-05","66","16"
"2021-07-06","61","19"
"2021-07-07","81","19"
"2021-07-08","70","12"
"2021-07-09","65","23"
"2021-07-10","60","17"
"2021-07-11","54","20"
"2021-07-12","50","27"
"2021-07-13","66","16"
"2021-07-14","54","8"
"2021-07-15","52","9"
"2021-07-16","92","21"
"2021-07-17","59","15"
"2021-07-18","65","20"
"2021-07-19","76","26"
"2021-07-20","78","20"
"2021-07-21","57","18"
"2021-07-22","69","24"
"2021-07-23","82","23"
"2021-07-24","76","15"
"2021-07-25","72","17"
"2021-07-26","62","23"
"2021-07-27","74","21"
"2021-07-28","87","24"
"2021-07-29","74","23"
"2021-07-30","80","20"
"2021-07-31","60","30"
"2021-08-01","93","27"
"2021-08-02","76","25"
"2021-08-03","78","22"
"2021-08-04","95","22"
"2021-08-05","94","24"
"2021-08-06","109","34"
"2021-08-07","90","43"
"2021-08-08","99","29"
"2021-08-09","87","31"
"2021-08-10","112","28"
"2021-08-11","121","38"
"2021-08-12","110","38"
"2021-08-13","82","23"
"2021-08-14","87","25"
"2021-08-15","82","18"
"2021-08-16","85","30"
"2021-08-17","94","31"
"2021-08-18","89","18"
"2021-08-19","108","32"
"2021-08-20","127","38"
"2021-08-21","95","27"
"2021-08-22","89","59"
"2021-08-23","119","106"
"2021-08-24","117","82"
"2021-08-25","96","83"
"2021-08-26","94","92"
"2021-08-27","63","92"
"2021-08-28","72","75"
"2021-08-29","54","51"
"2021-08-30","79","27"
"2021-08-31","153","46"
"2021-09-01","399","89"
"2021-09-02","1075","224"
"2021-09-03","1267","539"
"2021-09-04","1902","267"
"2021-09-05","1306","174"
"2021-09-06","408","55"
"2021-09-07","361","71"
"2021-09-08","1531","179"
"2021-09-09","556","84"
"2021-09-10","494","98"
"2021-09-11","690","122"
"2021-09-12","478","92"
"2021-09-13","178","39"
"2021-09-14","176","33"
"2021-09-15","112","63"
"2021-09-16","92","22"
"2021-09-17","113","17"
"2021-09-18","258","47"
"2021-09-19","329","52"
"2021-09-20","258","48"
"2021-09-21","198","32"
"2021-09-22","72","14"
"2021-09-23","86","16"
"2021-09-24","100","11"
"2021-09-25","171","38"
"2021-09-26","82","11"
"2021-09-27","50","7"
"2021-09-28","52","11"
"2021-09-29","59","12"
"2021-09-30","69","17"
"2021-10-01","154","25"
"2021-10-02","166","75"
"2021-10-03","140","57"
"2021-10-04","137","27"
"2021-10-05","146","28"
"2021-10-06","114","25"
"2021-10-07","94","17"
"2021-10-08","55","10"
"2021-10-09","73","7"
"2021-10-10","95","13"
"2021-10-11","33","4"
"2021-10-12","40","8"
"2021-10-13","40","2"
"2021-10-14","40","6"
"2021-10-15","41","12"
"2021-10-16","105","21"
"2021-10-17","90","12"
"2021-10-18","23","7"
"2021-10-19","31","5"
"2021-10-20","24","5"
"2021-10-21","31","4"
"2021-10-22","55","15"
"2021-10-23","80","58"
"2021-10-24","78","49"
"2021-10-25","28","24"
"2021-10-26","23","6"
"2021-10-27","22","7"
"2021-10-28","30","6"
"2021-10-29","48","4"
"2021-10-30","72","24"
"2021-10-31","76","12"
"2021-11-01","27","8"
"2021-11-02","29","3"
"2021-11-03","34","6"
"2021-11-04","36","5"
"2021-11-05","30","10"
"2021-11-06","71","18"
"2021-11-07","61","17"
"2021-11-08","23","4"
"2021-11-09","31","5"
"2021-11-10","809","85"
"2021-11-11","223","23"
"2021-11-12","168","20"
"2021-11-13","196","29"
"2021-11-14","133","16"
"2021-11-15","86","18"
"2021-11-16","78","8"
"2021-11-17","42","14"
"2021-11-18","73","8"
"2021-11-19","88","14"
"2021-11-20","114","22"
"2021-11-21","95","17"
"2021-11-22","33","3"
"2021-11-23","32","9"
"2021-11-24","33","5"
"2021-11-25","50","7"
"2021-11-26","45","5"
"2021-11-27","76","9"
"2021-11-28","66","12"
"2021-11-29","35","8"
"2021-11-30","21","4"
"2021-12-01","30","4"
"2021-12-02","33","11"
"2021-12-03","37","11"
"2021-12-04","72","13"
"2021-12-05","48","13"
"2021-12-06","38","4"
"2021-12-07","28","4"
"2021-12-08","20","4"
"2021-12-09","24","6"
"2021-12-10","52","9"
"2021-12-11","75","40"
"2021-12-12","66","26"
"2021-12-13","18","6"
"2021-12-14","33","5"
"2021-12-15","23","4"
"2021-12-16","29","19"
"2021-12-17","31","28"
"2021-12-18","45","34"
"2021-12-19","57","38"
"2021-12-20","23","25"
"2021-12-21","20","21"
"2021-12-22","32","19"
"2021-12-23","28","17"
"2021-12-24","51","36"
"2021-12-25","64","51"
"2021-12-26","68","28"
"2021-12-27","23","24"
"2021-12-28","29","23"
"2021-12-29","24","14"
"2021-12-30","21","24"
"2021-12-31","39","28"
"2022-01-01","63","37"
"2022-01-02","67","33"
"2022-01-03","53","38"
"2022-01-04","29","23"
"2022-01-05","28","29"
"2022-01-06","49","31"
"2022-01-07","49","28"
"2022-01-08","66","33"
"2022-01-09","54","10"
"2022-01-10","52","12"
"2022-01-11","51","14"
"2022-01-12","1646","131"
"2022-01-13","689","66"
"2022-01-14","332","34"
"2022-01-15","277","34"
"2022-01-16","182","26"
"2022-01-17","203","23"
"2022-01-18","155","25"
"2022-01-19","161","29"
"2022-01-20","145","25"
"2022-01-21","128","15"
"2022-01-22","123","20"
"2022-01-23","109","14"
"2022-01-24","105","27"
"2022-01-25","96","14"
"2022-01-26","129","17"
"2022-01-27","115","21"
"2022-01-28","97","22"
"2022-01-29","146","23"
"2022-01-30","136","13"
"2022-01-31","105","22"
"2022-02-01","94","17"
"2022-02-02","106","11"
"2022-02-03","90","21"
"2022-02-04","93","17"
"2022-02-05","88","21"
"2022-02-06","86","22"
"2022-02-07","86","20"
"2022-02-08","99","21"
"2022-02-09","91","15"
"2022-02-10","77","14"
"2022-02-11","94","23"
"2022-02-12","84","12"
"2022-02-13","83","10"
"2022-02-14","70","11"
"2022-02-15","52","14"
"2022-02-16","52","15"
"2022-02-17","76","9"
"2022-02-18","69","9"
"2022-02-19","76","31"
"2022-02-20","70","14"
"2022-02-21","46","14"
"2022-02-22","44","8"
"2022-02-23","51","4"
"2022-02-24","41","7"
"2022-02-25","49","11"
"2022-02-26","85","12"
"2022-02-27","72","13"
"2022-02-28","36","8"
"2022-03-01","46","10"
"2022-03-02","48","15"
"2022-03-03","54","3"
"2022-03-04","42","9"
"2022-03-05","75","17"
"2022-03-06","79","16"
"2022-03-07","38","9"
"2022-03-08","37","5"
"2022-03-09","34","10"
"2022-03-10","30","9"
"2022-03-11","43","13"
"2022-03-12","68","12"
"2022-03-13","66","12"
"2022-03-14","37","11"
"2022-03-15","35","5"
"2022-03-16","37","15"
"2022-03-17","53","11"
"2022-03-18","41","9"
"2022-03-19","75","13"
"2022-03-20","64","15"
"2022-03-21","44","10"
"2022-03-22","82","13"
"2022-03-23","57","12"
"2022-03-24","67","9"
"2022-03-25","61","10"
"2022-03-26","102","74"
"2022-03-27","95","75"
"2022-03-28","64","18"
"2022-03-29","55","10"
"2022-03-30","50","12"
"2022-03-31","66","12"
"2022-04-01","61","16"
"2022-04-02","90","15"
"2022-04-03","75","29"
"2022-04-04","95","19"
"2022-04-05","74","16"
"2022-04-06","64","11"
"2022-04-07","67","19"
"2022-04-08","78","12"
"2022-04-09","91","69"
"2022-04-10","96","71"
"2022-04-11","70","20"
"2022-04-12","73","19"
"2022-04-13","1069","137"
"2022-04-14","580","61"
"2022-04-15","244","34"
"2022-04-16","225","38"
"2022-04-17","143","22"
"2022-04-18","113","17"
"2022-04-19","101","30"
"2022-04-20","105","26"
"2022-04-21","83","16"
"2022-04-22","112","24"
"2022-04-23","115","34"
"2022-04-24","71","24"
"2022-04-25","53","21"
"2022-04-26","57","10"
"2022-04-27","54","16"
"2022-04-28","84","17"
"2022-04-29","81","19"
"2022-04-30","118","19"
"2022-05-01","110","17"
"2022-05-02","104","23"
"2022-05-03","95","20"
"2022-05-04","97","23"
"2022-05-05","72","19"
"2022-05-06","72","15"
"2022-05-07","86","28"
"2022-05-08","514","518"
"2022-05-09","60","479"
"2022-05-10","191","126"
"2022-05-11","198","172"
"2022-05-12","57","9"
"2022-05-13","62","15"
"2022-05-14","84","18"
"2022-05-15","70","13"
"2022-05-16","68","235"
"2022-05-17","50","56"
"2022-05-18","37","11"
"2022-05-19","40","12"
"2022-05-20","77","12"
"2022-05-21","87","13"
"2022-05-22","94","8"
"2022-05-23","44","8"
"2022-05-24","52","25"
"2022-05-25","51","94"
"2022-05-26","81","83"
"2022-05-27","59","14"
"2022-05-28","146","120"
"2022-05-29","70","108"
"2022-05-30","54","50"
"2022-05-31","91","66"
"2022-06-01","63","81"
"2022-06-02","71","443"
"2022-06-03","87","705"
"2022-06-04","63","987"
"2022-06-05","64","379"
"2022-06-06","41","10"
"2022-06-07","29","9"
"2022-06-08","35","7"
"2022-06-09","40","13"
"2022-06-10","73","10"
"2022-06-11","59","15"
"2022-06-12","53","18"
"2022-06-13","40","9"
"2022-06-14","46","5"
"2022-06-15","45","9"
"2022-06-16","43","11"
"2022-06-17","45","10"
"2022-06-18","67","15"
"2022-06-19","52","8"
"2022-06-20","48","6"
"2022-06-21","38","10"
"2022-06-22","32","8"
"2022-06-23","35","5"
"2022-06-24","40","6"
"2022-06-25","68","15"
"2022-06-26","58","15"
"2022-06-27","51","7"
"2022-06-28","56","6"
"2022-06-29","1485","129"
"2022-06-30","406","36"
"2022-07-01","324","107"
"2022-07-02","198","20"
"2022-07-03","195","79"
"2022-07-04","131","28"
"2022-07-05","206","123"
"2022-07-06","101","24"
"2022-07-07","93","14"
"2022-07-08","110","18"
"2022-07-09","92","25"
"2022-07-10","87","8"
"2022-07-11","93","42"
"2022-07-12","84","15"
"2022-07-13","91","21"
"2022-07-14","96","11"
"2022-07-15","80","19"
"2022-07-16","92","14"
"2022-07-17","72","19"
"2022-07-18","73","12"
"2022-07-19","89","15"
"2022-07-20","76","14"
"2022-07-21","99","7"
"2022-07-22","92","17"
"2022-07-23","73","24"
"2022-07-24","70","20"
"2022-07-25","54","12"
"2022-07-26","72","16"
"2022-07-27","78","10"
"2022-07-28","74","15"
"2022-07-29","110","17"
"2022-07-30","101","20"
"2022-07-31","67","16"
"2022-08-01","56","13"
"2022-08-02","84","13"
"2022-08-03","83","12"
"2022-08-04","64","8"
"2022-08-05","69","14"
"2022-08-06","65","8"
"2022-08-07","62","9"
"2022-08-08","55","18"
"2022-08-09","75","353"
"2022-08-10","63","300"
"2022-08-11","82","94"
"2022-08-12","61","16"
"2022-08-13","50","17"
"2022-08-14","63","6"
"2022-08-15","53","16"
"2022-08-16","57","13"
"2022-08-17","46","16"
"2022-08-18","54","9"
"2022-08-19","61","13"
"2022-08-20","59","11"
"2022-08-21","55","19"
"2022-08-22","57","10"
"2022-08-23","81","6"
"2022-08-24","60","12"
"2022-08-25","68","14"
"2022-08-26","67","47"
"2022-08-27","71","12"
"2022-08-28","50","41"
"2022-08-29","58","236"
"2022-08-30","70","835"
"2022-08-31","39","78"
"2022-09-01","27","5"
"2022-09-02","42","3"
"2022-09-03","53","9"
"2022-09-04","40","8"
"2022-09-05","23","7"
"2022-09-06","29","3"
"2022-09-07","27","400"
"2022-09-08","33","307"
"2022-09-09","36","8"
"2022-09-10","64","14"
"2022-09-11","54","9"
"2022-09-12","52","6"
"2022-09-13","30","1"
"2022-09-14","34","7"
"2022-09-15","31","5"
"2022-09-16","28","3"
"2022-09-17","44","6"
"2022-09-18","50","6"
"2022-09-19","23","7"
"2022-09-20","23","339"
"2022-09-21","652","53"
"2022-09-22","188","17"
"2022-09-23","163","19"
"2022-09-24","131","454"
"2022-09-25","71","71"
"2022-09-26","54","8"
"2022-09-27","45","4"
"2022-09-28","31","8"
"2022-09-29","41","9"
"2022-09-30","58","13"
"2022-10-01","91","29"
"2022-10-02","54","12"
"2022-10-03","74","5"
"2022-10-04","38","9"
"2022-10-05","49","10"
"2022-10-06","51","6"
"2022-10-07","57","2"
"2022-10-08","33","9"
"2022-10-09","20","8"
"2022-10-10","21","10"
"2022-10-11","27","7"
"2022-10-12","23","6"
"2022-10-13","31","5"
"2022-10-14","26","3"
"2022-10-15","42","9"
"2022-10-16","38","11"
"2022-10-17","24","3"
"2022-10-18","14","5"
"2022-10-19","24","3"
"2022-10-20","26","3"
"2022-10-21","20","9"
"2022-10-22","32","12"
"2022-10-23","25","9"
"2022-10-24","33","2"
"2022-10-25","25","4"
"2022-10-26","26","6"
"2022-10-27","29","9"
"2022-10-28","29","8"
"2022-10-29","43","5"
"2022-10-30","33","8"
"2022-10-31","27","13"
"2022-11-01","22","8"
"2022-11-02","23","4"
"2022-11-03","26","4"
"2022-11-04","23","8"
"2022-11-05","28","6"
"2022-11-06","78","6"
"2022-11-07","28","3"
"2022-11-08","54","9"
"2022-11-09","28","8"
"2022-11-10","34","10"
"2022-11-11","34","10"
"2022-11-12","44","8"
"2022-11-13","48","3"
"2022-11-14","24","4"
"2022-11-15","39","4"
"2022-11-16","28","4"
"2022-11-17","22","6"
"2022-11-18","39","3"
"2022-11-19","59","4"
"2022-11-20","32","11"
"2022-11-21","30","8"
"2022-11-22","21","4"
"2022-11-23","28","8"
"2022-11-24","41","10"
"2022-11-25","51","8"
"2022-11-26","52","21"
"2022-11-27","56","6"
"2022-11-28","60","7"
"2022-11-29","58","3"
"2022-11-30","48","6"
"2022-12-01","49","9"
"2022-12-02","39","13"
"2022-12-03","67","14"
"2022-12-04","58","14"
"2022-12-05","59","10"
"2022-12-06","82","14"
"2022-12-07","57","9"
