"日期","每日新增评论"
"2020-04-05","187"
"2020-04-06","192"
"2020-04-07","186"
"2020-04-08","184"
"2020-04-09","164"
"2020-04-10","216"
"2020-04-11","168"
"2020-04-12","136"
"2020-04-13","187"
"2020-04-14","156"
"2020-04-15","153"
"2020-04-16","178"
"2020-04-17","158"
"2020-04-18","201"
"2020-04-19","148"
"2020-04-20","151"
"2020-04-21","136"
"2020-04-22","129"
"2020-04-23","141"
"2020-04-24","117"
"2020-04-25","98"
"2020-04-26","96"
"2020-04-27","113"
"2020-04-28","95"
"2020-04-29","113"
"2020-04-30","550"
"2020-05-01","431"
"2020-05-02","233"
"2020-05-03","170"
"2020-05-04","151"
"2020-05-05","142"
"2020-05-06","82"
"2020-05-07","107"
"2020-05-08","471"
"2020-05-09","502"
"2020-05-10","484"
"2020-05-11","428"
"2020-05-12","425"
"2020-05-13","462"
"2020-05-14","567"
"2020-05-15","533"
"2020-05-16","580"
"2020-05-17","547"
"2020-05-18","468"
"2020-05-19","475"
"2020-05-20","120"
"2020-05-21","0"
"2020-05-22","0"
"2020-05-23","0"
"2020-05-24","0"
"2020-05-25","439"
"2020-05-26","502"
"2020-05-27","448"
"2020-05-28","468"
"2020-05-29","530"
"2020-05-30","683"
"2020-05-31","637"
"2020-06-01","378"
"2020-06-02","65"
"2020-06-03","0"
"2020-06-04","0"
"2020-06-05","302"
"2020-06-06","626"
"2020-06-07","562"
"2020-06-08","347"
"2020-06-09","308"
"2020-06-10","320"
"2020-06-11","262"
"2020-06-12","344"
"2020-06-13","583"
"2020-06-14","552"
"2020-06-15","303"
"2020-06-16","295"
"2020-06-17","369"
"2020-06-18","668"
"2020-06-19","527"
"2020-06-20","763"
"2020-06-21","671"
"2020-06-22","452"
"2020-06-23","485"
"2020-06-24","527"
"2020-06-25","793"
"2020-06-26","683"
"2020-06-27","555"
"2020-06-28","383"
"2020-06-29","395"
"2020-06-30","566"
"2020-07-01","406"
"2020-07-02","457"
"2020-07-03","461"
"2020-07-04","615"
"2020-07-05","620"
"2020-07-06","494"
"2020-07-07","617"
"2020-07-08","658"
"2020-07-09","4611"
"2020-07-10","1279"
"2020-07-11","1095"
"2020-07-12","970"
"2020-07-13","724"
"2020-07-14","2064"
"2020-07-15","904"
"2020-07-16","802"
"2020-07-17","811"
"2020-07-18","849"
"2020-07-19","827"
"2020-07-20","730"
"2020-07-21","854"
"2020-07-22","839"
"2020-07-23","720"
"2020-07-24","772"
"2020-07-25","842"
"2020-07-26","822"
"2020-07-27","730"
"2020-07-28","836"
"2020-07-29","797"
"2020-07-30","856"
"2020-07-31","767"
"2020-08-01","782"
"2020-08-02","793"
"2020-08-03","775"
"2020-08-04","992"
"2020-08-05","849"
"2020-08-06","786"
"2020-08-07","826"
"2020-08-08","683"
"2020-08-09","728"
"2020-08-10","672"
"2020-08-11","858"
"2020-08-12","801"
"2020-08-13","833"
"2020-08-14","754"
"2020-08-15","747"
"2020-08-16","867"
"2020-08-17","919"
"2020-08-18","1016"
"2020-08-19","834"
"2020-08-20","738"
"2020-08-21","682"
"2020-08-22","631"
"2020-08-23","588"
"2020-08-24","602"
"2020-08-25","766"
"2020-08-26","651"
"2020-08-27","614"
"2020-08-28","612"
"2020-08-29","613"
"2020-08-30","497"
"2020-08-31","403"
"2020-09-01","249"
"2020-09-02","213"
"2020-09-03","214"
"2020-09-04","258"
"2020-09-05","517"
"2020-09-06","419"
"2020-09-07","168"
"2020-09-08","185"
"2020-09-09","170"
"2020-09-10","180"
"2020-09-11","244"
"2020-09-12","531"
"2020-09-13","390"
"2020-09-14","171"
"2020-09-15","191"
"2020-09-16","186"
"2020-09-17","176"
"2020-09-18","230"
"2020-09-19","470"
"2020-09-20","421"
"2020-09-21","171"
"2020-09-22","174"
"2020-09-23","229"
"2020-09-24","697"
"2020-09-25","769"
"2020-09-26","919"
"2020-09-27","328"
"2020-09-28","229"
"2020-09-29","260"
"2020-09-30","423"
"2020-10-01","716"
"2020-10-02","623"
"2020-10-03","593"
"2020-10-04","593"
"2020-10-05","552"
"2020-10-06","606"
"2020-10-07","499"
"2020-10-08","382"
"2020-10-09","212"
"2020-10-10","223"
"2020-10-11","359"
"2020-10-12","173"
"2020-10-13","157"
"2020-10-14","172"
"2020-10-15","193"
"2020-10-16","266"
"2020-10-17","522"
"2020-10-18","413"
"2020-10-19","173"
"2020-10-20","163"
"2020-10-21","198"
"2020-10-22","180"
"2020-10-23","278"
"2020-10-24","524"
"2020-10-25","460"
"2020-10-26","158"
"2020-10-27","237"
"2020-10-28","252"
"2020-10-29","199"
"2020-10-30","293"
"2020-10-31","481"
"2020-11-01","606"
"2020-11-02","177"
"2020-11-03","225"
"2020-11-04","195"
"2020-11-05","240"
"2020-11-06","247"
"2020-11-07","510"
"2020-11-08","422"
"2020-11-09","188"
"2020-11-10","174"
"2020-11-11","175"
"2020-11-12","204"
"2020-11-13","243"
"2020-11-14","514"
"2020-11-15","384"
"2020-11-16","190"
"2020-11-17","175"
"2020-11-18","200"
"2020-11-19","190"
"2020-11-20","281"
"2020-11-21","464"
"2020-11-22","219"
"2020-11-23","134"
"2020-11-24","160"
"2020-11-25","176"
"2020-11-26","180"
"2020-11-27","270"
"2020-11-28","475"
"2020-11-29","362"
"2020-11-30","192"
"2020-12-01","198"
"2020-12-02","182"
"2020-12-03","153"
"2020-12-04","230"
"2020-12-05","65"
"2020-12-06","371"
"2020-12-07","131"
"2020-12-08","131"
"2020-12-09","163"
"2020-12-10","115"
"2020-12-11","48"
"2020-12-12","34"
"2020-12-13","455"
"2020-12-14","187"
"2020-12-15","201"
"2020-12-16","172"
"2020-12-17","159"
"2020-12-18","233"
"2020-12-19","436"
"2020-12-20","355"
"2020-12-21","164"
"2020-12-22","183"
"2020-12-23","185"
"2020-12-24","157"
"2020-12-25","265"
"2020-12-26","474"
"2020-12-27","382"
"2020-12-28","178"
"2020-12-29","192"
"2020-12-30","213"
"2020-12-31","252"
"2021-01-01","402"
"2021-01-02","415"
"2021-01-03","392"
"2021-01-04","203"
"2021-01-05","204"
"2021-01-06","253"
"2021-01-07","260"
"2021-01-08","384"
"2021-01-09","536"
"2021-01-10","404"
"2021-01-11","252"
"2021-01-12","226"
"2021-01-13","53"
"2021-01-14","0"
"2021-01-15","1740"
"2021-01-16","4757"
"2021-01-17","2518"
"2021-01-18","1047"
"2021-01-19","891"
"2021-01-20","952"
"2021-01-21","710"
"2021-01-22","844"
"2021-01-23","921"
"2021-01-24","784"
"2021-01-25","687"
"2021-01-26","888"
"2021-01-27","797"
"2021-01-28","762"
"2021-01-29","749"
"2021-01-30","858"
"2021-01-31","720"
"2021-02-01","710"
"2021-02-02","917"
"2021-02-03","832"
"2021-02-04","942"
"2021-02-05","911"
"2021-02-06","1004"
"2021-02-07","857"
"2021-02-08","1017"
"2021-02-09","994"
"2021-02-10","1030"
"2021-02-11","1416"
"2021-02-12","638"
"2021-02-13","707"
"2021-02-14","772"
"2021-02-15","774"
"2021-02-16","758"
"2021-02-17","681"
"2021-02-18","740"
"2021-02-19","717"
"2021-02-20","606"
"2021-02-21","591"
"2021-02-22","587"
"2021-02-23","623"
"2021-02-24","588"
"2021-02-25","630"
"2021-02-26","595"
"2021-02-27","504"
"2021-02-28","325"
"2021-03-01","232"
"2021-03-02","228"
"2021-03-03","183"
"2021-03-04","70"
"2021-03-05","0"
"2021-03-06","0"
"2021-03-07","0"
"2021-03-08","161"
"2021-03-09","217"
"2021-03-10","199"
"2021-03-11","197"
"2021-03-12","243"
"2021-03-13","511"
"2021-03-14","394"
"2021-03-15","181"
"2021-03-16","175"
"2021-03-17","171"
"2021-03-18","194"
"2021-03-19","273"
"2021-03-20","474"
"2021-03-21","403"
"2021-03-22","176"
"2021-03-23","165"
"2021-03-24","176"
"2021-03-25","195"
"2021-03-26","265"
"2021-03-27","473"
"2021-03-28","406"
"2021-03-29","154"
"2021-03-30","211"
"2021-03-31","191"
"2021-04-01","186"
"2021-04-02","268"
"2021-04-03","531"
"2021-04-04","526"
"2021-04-05","385"
"2021-04-06","185"
"2021-04-07","201"
"2021-04-08","1470"
"2021-04-09","643"
"2021-04-10","973"
"2021-04-11","632"
"2021-04-12","244"
"2021-04-13","246"
"2021-04-14","352"
"2021-04-15","266"
"2021-04-16","373"
"2021-04-17","581"
"2021-04-18","443"
"2021-04-19","181"
"2021-04-20","249"
"2021-04-21","208"
"2021-04-22","184"
"2021-04-23","268"
"2021-04-24","448"
"2021-04-25","192"
"2021-04-26","181"
"2021-04-27","208"
"2021-04-28","284"
"2021-04-29","224"
"2021-04-30","381"
"2021-05-01","625"
"2021-05-02","558"
"2021-05-03","604"
"2021-05-04","564"
"2021-05-05","386"
"2021-05-06","205"
"2021-05-07","180"
"2021-05-08","264"
"2021-05-09","411"
"2021-05-10","194"
"2021-05-11","244"
"2021-05-12","217"
"2021-05-13","241"
"2021-05-14","278"
"2021-05-15","528"
"2021-05-16","470"
"2021-05-17","188"
"2021-05-18","253"
"2021-05-19","257"
"2021-05-20","197"
"2021-05-21","308"
"2021-05-22","497"
"2021-05-23","417"
"2021-05-24","178"
"2021-05-25","221"
"2021-05-26","223"
"2021-05-27","214"
"2021-05-28","279"
"2021-05-29","462"
"2021-05-30","456"
"2021-05-31","182"
"2021-06-01","253"
"2021-06-02","236"
"2021-06-03","116"
"2021-06-04","0"
"2021-06-05","389"
"2021-06-06","482"
"2021-06-07","260"
"2021-06-08","266"
"2021-06-09","223"
"2021-06-10","298"
"2021-06-11","495"
"2021-06-12","728"
"2021-06-13","538"
"2021-06-14","630"
"2021-06-15","369"
"2021-06-16","266"
"2021-06-17","284"
"2021-06-18","319"
"2021-06-19","472"
"2021-06-20","561"
"2021-06-21","247"
"2021-06-22","354"
"2021-06-23","2460"
"2021-06-24","785"
"2021-06-25","670"
"2021-06-26","766"
"2021-06-27","619"
"2021-06-28","390"
"2021-06-29","460"
"2021-06-30","1"
"2021-07-01","0"
"2021-07-02","599"
"2021-07-03","683"
"2021-07-04","614"
"2021-07-05","582"
"2021-07-06","683"
"2021-07-07","636"
"2021-07-08","674"
"2021-07-09","639"
"2021-07-10","680"
"2021-07-11","648"
"2021-07-12","624"
"2021-07-13","757"
"2021-07-14","692"
"2021-07-15","666"
"2021-07-16","708"
"2021-07-17","676"
"2021-07-18","659"
"2021-07-19","640"
"2021-07-20","710"
"2021-07-21","695"
"2021-07-22","772"
"2021-07-23","716"
"2021-07-24","696"
"2021-07-25","627"
"2021-07-26","609"
"2021-07-27","754"
"2021-07-28","811"
"2021-07-29","739"
"2021-07-30","746"
"2021-07-31","767"
"2021-08-01","770"
"2021-08-02","843"
"2021-08-03","1099"
"2021-08-04","1265"
"2021-08-05","959"
"2021-08-06","1061"
"2021-08-07","1187"
"2021-08-08","1116"
"2021-08-09","966"
"2021-08-10","1112"
"2021-08-11","1051"
"2021-08-12","996"
"2021-08-13","965"
"2021-08-14","919"
"2021-08-15","791"
"2021-08-16","797"
"2021-08-17","943"
"2021-08-18","859"
"2021-08-19","865"
"2021-08-20","845"
"2021-08-21","760"
"2021-08-22","756"
"2021-08-23","790"
"2021-08-24","819"
"2021-08-25","650"
"2021-08-26","757"
"2021-08-27","701"
"2021-08-28","635"
"2021-08-29","597"
"2021-08-30","605"
"2021-08-31","2985"
"2021-09-01","7564"
"2021-09-02","9410"
"2021-09-03","9677"
"2021-09-04","8493"
"2021-09-05","8635"
"2021-09-06","8215"
"2021-09-07","6812"
"2021-09-08","5852"
"2021-09-09","6240"
"2021-09-10","6521"
"2021-09-11","7215"
"2021-09-12","7827"
"2021-09-13","2768"
"2021-09-14","2186"
"2021-09-15","2089"
"2021-09-16","1892"
"2021-09-17","1961"
"2021-09-18","4168"
"2021-09-19","7225"
"2021-09-20","7656"
"2021-09-21","5680"
"2021-09-22","1679"
"2021-09-23","2211"
"2021-09-24","2763"
"2021-09-25","4150"
"2021-09-26","2144"
"2021-09-27","1220"
"2021-09-28","1146"
"2021-09-29","1378"
"2021-09-30","3078"
"2021-10-01","0"
"2021-10-02","0"
"2021-10-03","0"
"2021-10-04","0"
"2021-10-05","0"
"2021-10-06","0"
"2021-10-07","0"
"2021-10-08","2927"
"2021-10-09","3302"
"2021-10-10","2976"
"2021-10-11","1445"
"2021-10-12","1545"
"2021-10-13","1250"
"2021-10-14","1209"
"2021-10-15","1580"
"2021-10-16","3335"
"2021-10-17","1959"
"2021-10-18","762"
"2021-10-19","842"
"2021-10-20","747"
"2021-10-21","690"
"2021-10-22","1030"
"2021-10-23","2038"
"2021-10-24","1483"
"2021-10-25","626"
"2021-10-26","626"
"2021-10-27","565"
"2021-10-28","594"
"2021-10-29","964"
"2021-10-30","2057"
"2021-10-31","1403"
"2021-11-01","576"
"2021-11-02","592"
"2021-11-03","584"
"2021-11-04","546"
"2021-11-05","782"
"2021-11-06","1486"
"2021-11-07","1146"
"2021-11-08","473"
"2021-11-09","622"
"2021-11-10","517"
"2021-11-11","485"
"2021-11-12","687"
"2021-11-13","1206"
"2021-11-14","958"
"2021-11-15","425"
"2021-11-16","471"
"2021-11-17","463"
"2021-11-18","441"
"2021-11-19","575"
"2021-11-20","1157"
"2021-11-21","946"
"2021-11-22","341"
"2021-11-23","417"
"2021-11-24","415"
"2021-11-25","390"
"2021-11-26","763"
"2021-11-27","1062"
"2021-11-28","839"
"2021-11-29","372"
"2021-11-30","372"
"2021-12-01","371"
"2021-12-02","353"
"2021-12-03","482"
"2021-12-04","1013"
"2021-12-05","742"
"2021-12-06","344"
"2021-12-07","345"
"2021-12-08","331"
"2021-12-09","318"
"2021-12-10","533"
"2021-12-11","897"
"2021-12-12","729"
"2021-12-13","321"
"2021-12-14","349"
"2021-12-15","311"
"2021-12-16","326"
"2021-12-17","461"
"2021-12-18","799"
"2021-12-19","625"
"2021-12-20","320"
"2021-12-21","341"
"2021-12-22","314"
"2021-12-23","358"
"2021-12-24","427"
"2021-12-25","759"
"2021-12-26","573"
"2021-12-27","305"
"2021-12-28","318"
"2021-12-29","306"
"2021-12-30","328"
"2021-12-31","442"
"2022-01-01","1807"
"2022-01-02","1034"
"2022-01-03","626"
"2022-01-04","383"
"2022-01-05","424"
"2022-01-06","4065"
"2022-01-07","2558"
"2022-01-08","2323"
"2022-01-09","1390"
"2022-01-10","921"
"2022-01-11","944"
"2022-01-12","1077"
"2022-01-13","1200"
"2022-01-14","1096"
"2022-01-15","1327"
"2022-01-16","1200"
"2022-01-17","1699"
"2022-01-18","2637"
"2022-01-19","1405"
"2022-01-20","1166"
"2022-01-21","1264"
"2022-01-22","1291"
"2022-01-23","1189"
"2022-01-24","1302"
"2022-01-25","1355"
"2022-01-26","1272"
"2022-01-27","1395"
"2022-01-28","1444"
"2022-01-29","2112"
"2022-01-30","1914"
"2022-01-31","1094"
"2022-02-01","1247"
"2022-02-02","1079"
"2022-02-03","1076"
"2022-02-04","1033"
"2022-02-05","1005"
"2022-02-06","1064"
"2022-02-07","1070"
"2022-02-08","1083"
"2022-02-09","1036"
"2022-02-10","1098"
"2022-02-11","970"
"2022-02-12","1215"
"2022-02-13","1034"
"2022-02-14","934"
"2022-02-15","1066"
"2022-02-16","802"
"2022-02-17","663"
"2022-02-18","777"
"2022-02-19","1064"
"2022-02-20","835"
"2022-02-21","535"
"2022-02-22","541"
"2022-02-23","399"
"2022-02-24","424"
"2022-02-25","526"
"2022-02-26","684"
"2022-02-27","513"
"2022-02-28","314"
"2022-03-01","337"
"2022-03-02","311"
"2022-03-03","0"
"2022-03-04","0"
"2022-03-05","0"
"2022-03-06","0"
"2022-03-07","255"
"2022-03-08","304"
"2022-03-09","286"
"2022-03-10","318"
"2022-03-11","515"
"2022-03-12","749"
"2022-03-13","610"
"2022-03-14","364"
"2022-03-15","438"
"2022-03-16","391"
"2022-03-17","421"
"2022-03-18","499"
"2022-03-19","737"
"2022-03-20","577"
"2022-03-21","436"
"2022-03-22","414"
"2022-03-23","429"
"2022-03-24","480"
"2022-03-25","584"
"2022-03-26","728"
"2022-03-27","610"
"2022-03-28","414"
"2022-03-29","458"
"2022-03-30","442"
"2022-03-31","533"
"2022-04-01","483"
"2022-04-02","1289"
"2022-04-03","763"
"2022-04-04","853"
"2022-04-05","720"
"2022-04-06","572"
"2022-04-07","620"
"2022-04-08","689"
"2022-04-09","815"
"2022-04-10","752"
"2022-04-11","542"
"2022-04-12","521"
"2022-04-13","554"
"2022-04-14","1912"
"2022-04-15","1211"
"2022-04-16","1214"
"2022-04-17","890"
"2022-04-18","571"
"2022-04-19","518"
"2022-04-20","502"
"2022-04-21","575"
"2022-04-22","688"
"2022-04-23","801"
"2022-04-24","750"
"2022-04-25","474"
"2022-04-26","490"
"2022-04-27","520"
"2022-04-28","615"
"2022-04-29","690"
"2022-04-30","991"
"2022-05-01","1081"
"2022-05-02","1054"
"2022-05-03","1063"
"2022-05-04","903"
"2022-05-05","653"
"2022-05-06","632"
"2022-05-07","896"
"2022-05-08","738"
"2022-05-09","631"
"2022-05-10","579"
"2022-05-11","568"
"2022-05-12","632"
"2022-05-13","649"
"2022-05-14","951"
"2022-05-15","795"
"2022-05-16","551"
"2022-05-17","537"
"2022-05-18","526"
"2022-05-19","624"
"2022-05-20","630"
"2022-05-21","903"
"2022-05-22","761"
"2022-05-23","471"
"2022-05-24","472"
"2022-05-25","499"
"2022-05-26","521"
"2022-05-27","549"
"2022-05-28","813"
"2022-05-29","732"
"2022-05-30","511"
"2022-05-31","496"
"2022-06-01","522"
"2022-06-02","1086"
"2022-06-03","893"
"2022-06-04","675"
"2022-06-05","784"
"2022-06-06","619"
"2022-06-07","668"
"2022-06-08","670"
"2022-06-09","551"
"2022-06-10","626"
"2022-06-11","885"
"2022-06-12","941"
"2022-06-13","603"
"2022-06-14","513"
"2022-06-15","506"
"2022-06-16","571"
"2022-06-17","708"
"2022-06-18","882"
"2022-06-19","757"
"2022-06-20","617"
"2022-06-21","589"
"2022-06-22","627"
"2022-06-23","1459"
"2022-06-24","1137"
"2022-06-25","1113"
"2022-06-26","1117"
"2022-06-27","917"
"2022-06-28","817"
"2022-06-29","909"
"2022-06-30","905"
"2022-07-01","992"
"2022-07-02","1019"
"2022-07-03","942"
"2022-07-04","881"
"2022-07-05","884"
"2022-07-06","943"
"2022-07-07","973"
"2022-07-08","993"
"2022-07-09","980"
"2022-07-10","977"
"2022-07-11","961"
"2022-07-12","1001"
"2022-07-13","1089"
"2022-07-14","1082"
"2022-07-15","1059"
"2022-07-16","1217"
"2022-07-17","1042"
"2022-07-18","1064"
"2022-07-19","1101"
"2022-07-20","1235"
"2022-07-21","1092"
"2022-07-22","1191"
"2022-07-23","1105"
"2022-07-24","1024"
"2022-07-25","1087"
"2022-07-26","1087"
"2022-07-27","1101"
"2022-07-28","1139"
"2022-07-29","1170"
"2022-07-30","1127"
"2022-07-31","1153"
"2022-08-01","1136"
"2022-08-02","1134"
"2022-08-03","1105"
"2022-08-04","1020"
"2022-08-05","1114"
"2022-08-06","1073"
"2022-08-07","1036"
"2022-08-08","1016"
"2022-08-09","1309"
"2022-08-10","1232"
"2022-08-11","1378"
"2022-08-12","1245"
"2022-08-13","1082"
"2022-08-14","1130"
"2022-08-15","1138"
"2022-08-16","1023"
"2022-08-17","1095"
"2022-08-18","1142"
"2022-08-19","1102"
"2022-08-20","1090"
"2022-08-21","2172"
"2022-08-22","2786"
"2022-08-23","3989"
"2022-08-24","4885"
"2022-08-25","3855"
"2022-08-26","3051"
"2022-08-27","2002"
"2022-08-28","1536"
"2022-08-29","1264"
"2022-08-30","1162"
"2022-08-31","1061"
"2022-09-01","1044"
"2022-09-02","1221"
"2022-09-03","1387"
"2022-09-04","1052"
"2022-09-05","693"
"2022-09-06","676"
"2022-09-07","686"
"2022-09-08","628"
"2022-09-09","731"
"2022-09-10","1114"
"2022-09-11","1068"
"2022-09-12","836"
"2022-09-13","563"
"2022-09-14","491"
"2022-09-15","530"
"2022-09-16","536"
"2022-09-17","701"
"2022-09-18","658"
"2022-09-19","353"
"2022-09-20","375"
"2022-09-21","534"
"2022-09-22","1469"
"2022-09-23","1043"
"2022-09-24","1184"
"2022-09-25","1027"
"2022-09-26","677"
"2022-09-27","702"
"2022-09-28","727"
"2022-09-29","716"
"2022-09-30","836"
"2022-10-01","230"
"2022-10-02","0"
"2022-10-03","0"
"2022-10-04","0"
"2022-10-05","0"
"2022-10-06","0"
"2022-10-07","671"
"2022-10-08","698"
"2022-10-09","664"
"2022-10-10","561"
"2022-10-11","596"
"2022-10-12","553"
"2022-10-13","576"
"2022-10-14","662"
"2022-10-15","878"
"2022-10-16","860"
"2022-10-17","601"
"2022-10-18","572"
"2022-10-19","545"
"2022-10-20","556"
"2022-10-21","599"
"2022-10-22","788"
"2022-10-23","698"
"2022-10-24","573"
"2022-10-25","572"
"2022-10-26","530"
"2022-10-27","588"
"2022-10-28","818"
"2022-10-29","1005"
"2022-10-30","740"
"2022-10-31","640"
"2022-11-01","557"
"2022-11-02","631"
"2022-11-03","628"
"2022-11-04","672"
"2022-11-05","822"
"2022-11-06","772"
"2022-11-07","553"
"2022-11-08","609"
"2022-11-09","599"
"2022-11-10","695"
"2022-11-11","687"
"2022-11-12","798"
"2022-11-13","677"
"2022-11-14","570"
"2022-11-15","472"
"2022-11-16","492"
"2022-11-17","498"
"2022-11-18","522"
"2022-11-19","688"
"2022-11-20","631"
"2022-11-21","506"
"2022-11-22","577"
"2022-11-23","605"
"2022-11-24","599"
"2022-11-25","650"
"2022-11-26","751"
"2022-11-27","660"
"2022-11-28","559"
"2022-11-29","565"
"2022-11-30","550"
"2022-12-01","553"
"2022-12-02","562"
"2022-12-03","614"
"2022-12-04","611"
"2022-12-05","582"
"2022-12-06","688"
"2022-12-07","486"
"2022-12-08","483"
"2022-12-09","527"
"2022-12-10","518"
"2022-12-11","469"
"2022-12-12","425"
"2022-12-13","441"
"2022-12-14","462"
"2022-12-15","433"
"2022-12-16","465"
"2022-12-17","510"
"2022-12-18","471"
"2022-12-19","214"
"2022-12-20","582"
"2022-12-21","608"
"2022-12-22","631"
"2022-12-23","671"
"2022-12-24","656"
"2022-12-25","601"
"2022-12-26","614"
"2022-12-27","612"
"2022-12-28","548"
"2022-12-29","526"
"2022-12-30","564"
"2022-12-31","539"
"2023-01-01","526"
"2023-01-02","471"
"2023-01-03","1074"
"2023-01-04","1160"
"2023-01-05","1095"
"2023-01-06","862"
"2023-01-07","798"
"2023-01-08","712"
"2023-01-09","775"
"2023-01-10","793"
"2023-01-11","851"
"2023-01-12","765"
"2023-01-13","863"
"2023-01-14","897"
"2023-01-15","807"
"2023-01-16","858"
"2023-01-17","739"
"2023-01-18","929"
"2023-01-19","1205"
"2023-01-20","1416"
"2023-01-21","1481"
"2023-01-22","854"
"2023-01-23","816"
"2023-01-24","740"
"2023-01-25","857"
"2023-01-26","759"
"2023-01-27","726"
"2023-01-28","740"
"2023-01-29","634"
"2023-01-30","582"
"2023-01-31","582"
"2023-02-01","637"
"2023-02-02","616"
"2023-02-03","578"
"2023-02-04","589"
"2023-02-05","526"
"2023-02-06","336"
"2023-02-07","307"
"2023-02-08","302"
"2023-02-09","338"
"2023-02-10","294"
"2023-02-11","450"
"2023-02-12","590"
"2023-02-13","309"
"2023-02-14","333"
"2023-02-15","303"
"2023-02-16","237"
"2023-02-17","260"
"2023-02-18","495"
"2023-02-19","383"
"2023-02-20","227"
"2023-02-21","209"
"2023-02-22","291"
"2023-02-23","352"
"2023-02-24","311"
"2023-02-25","469"
"2023-02-26","384"
"2023-02-27","225"
"2023-02-28","241"
"2023-03-01","222"
"2023-03-02","222"
"2023-03-03","259"
"2023-03-04","441"
"2023-03-05","356"
"2023-03-06","189"
"2023-03-07","197"
"2023-03-08","223"
"2023-03-09","208"
"2023-03-10","248"
"2023-03-11","385"
"2023-03-12","344"
"2023-03-13","236"
"2023-03-14","184"
"2023-03-15","225"
"2023-03-16","208"
"2023-03-17","240"
"2023-03-18","373"
"2023-03-19","324"
"2023-03-20","176"
"2023-03-21","176"
"2023-03-22","229"
"2023-03-23","211"
"2023-03-24","227"
"2023-03-25","328"
"2023-03-26","286"
"2023-03-27","410"
"2023-03-28","161"
"2023-03-29","162"
"2023-03-30","182"
"2023-03-31","193"
"2023-04-01","337"
"2023-04-02","350"
"2023-04-03","208"
"2023-04-04","236"
"2023-04-05","361"
"2023-04-06","218"
"2023-04-07","261"
"2023-04-08","366"
"2023-04-09","330"
"2023-04-10","172"
"2023-04-11","178"
"2023-04-12","176"
"2023-04-13","240"
"2023-04-14","214"
"2023-04-15","1468"
"2023-04-16","736"
"2023-04-17","249"
"2023-04-18","260"
"2023-04-19","260"
"2023-04-20","245"
"2023-04-21","325"
"2023-04-22","417"
"2023-04-23","267"
"2023-04-24","212"
"2023-04-25","230"
"2023-04-26","181"
"2023-04-27","370"
"2023-04-28","396"
"2023-04-29","498"
"2023-04-30","508"
"2023-05-01","520"
"2023-05-02","484"
"2023-05-03","423"
"2023-05-04","236"
"2023-05-05","252"
"2023-05-06","312"
"2023-05-07","394"
"2023-05-08","201"
"2023-05-09","217"
"2023-05-10","250"
"2023-05-11","243"
"2023-05-12","261"
"2023-05-13","400"
"2023-05-14","373"
"2023-05-15","214"
"2023-05-16","214"
"2023-05-17","222"
"2023-05-18","278"
"2023-05-19","246"
"2023-05-20","384"
"2023-05-21","164"
"2023-05-22","232"
"2023-05-23","224"
"2023-05-24","225"
"2023-05-25","262"
"2023-05-26","286"
"2023-05-27","418"
"2023-05-28","405"
"2023-05-29","237"
"2023-05-30","249"
"2023-05-31","223"
"2023-06-01","257"
"2023-06-02","282"
"2023-06-03","456"
"2023-06-04","396"
"2023-06-05","281"
